"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Stressful_Parts_Happen_Say_Myself_Isnt_Real","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When stressful parts of having sickle cell disease happen, I say to myself, \"This isn't real.\"","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701510000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Dealing_Stressful_Parts_Lying_Around_Sleeping","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I'm dealing with the stressful parts of having sickle cell disease, I end up just lying around or sleeping a lot.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701520000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Keep_My_Mind_Off_Stressful_Parts","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I keep my mind off stressful parts of having sickle cell disease by: (remember to circle a number.) ---->","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701530000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Keep_My_Mind_Off_Stressful_Parts_Check_All","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I keep my mind off stressful parts of having sickle cell disease by: Check all that you do:","DCW_870701.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I keep my mind off stressful parts of having sickle cell disease by: (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I keep my mind off stressful parts of having sickle cell disease by: (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I keep my mind off stressful parts of having sickle cell disease by: (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870701530100","","","","","Exercising","Seeing friends","Watching TV","Playing video games","Doing a hobby,Listening to music,None of these,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Something_Stressful_Happens_Related_Get_Upset","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, I get upset by things that don't usually bother me.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701540000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Do_Something_Calm_Myself_Down","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I do something to calm myself down when I'm dealing with the stress of having sickle cell disease. (remember to circle a number.) ---->","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701550000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Do_Something_Calm_Myself_Down_Check_All","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I do something to calm myself down when I'm dealing with the stress of having sickle cell disease. Check all that you do:","DCW_870701.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I do something to calm myself down when I'm dealing with the stress of having sickle cell disease. (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I do something to calm myself down when I'm dealing with the stress of having sickle cell disease. (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I do something to calm myself down when I'm dealing with the stress of having sickle cell disease. (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870701550100","","","","","Take deep breaths","Pray","Walk","Listen to music","Take a break,Meditate,None of these,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Freeze_Dealing_Stressful_Parts_Cant_Do_Anything","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I just freeze when I am dealing with stressful parts of having sickle cell disease, I can't do anything.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701560000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Things_Happen_Related_Sometimes_Act_Without_Thinking","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When stressful things happen related to having sickle cell disease I sometimes act without thinking.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701570000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Keep_Feelings_Under_Control","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I keep my feelings under control when I have to, then let them out when they won't make things worse.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701580000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Something_Stressful_Happens_Related_Cant_Get_Around_Doing_Things","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, I can't seem to get around to doing things I'm supposed to do.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701590000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Tell_Myself_Everything_Right","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I tell myself that everything will be all right.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701600000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Something_Stressful_Happens_Related_Cant_Stop_Thinking_Why","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, I can't stop thinking about why this is happening.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701610000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Think_Ways_Laugh_About","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I think of ways to laugh about it so that it won't seem so bad.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701620000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Thoughts_Start_Racing_Faced_Stressful_Parts","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: My thoughts start racing when I am faced with the stressful parts of having sickle cell disease.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701630000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Imagine_Something_Really_Exciting_Happening","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I imagine something really fun or exciting happening in my life.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701640000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Something_Stressful_Happens_Related_Get_Upset_Cant_Remember_What_Happened","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, I can get so upset that I can't remember what happened or what I did.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701650000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Try_Believe_Never_Happened","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I try to believe that it never happened.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701660000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Dealing_With_Cant_Control_What_Do_Say","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am dealing with the stress of having sickle cell disease, sometimes I can't control what I do or say.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701670000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
