"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX290301_Educational_Attainment_Population_25_Years_Over_Bachelors_Degree_Females_Estimate","Educational attainment for Population 25 years and over - Bachelor's degree - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301120501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Bachelors_Degree_Females_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Bachelor's degree - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301120502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Bachelors_Degree_Percent_Females_Estimate","Educational attainment for Population 25 years and over - Bachelor's degree - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301120601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Bachelors_Degree_Percent_Females_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Bachelor's degree - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301120602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Total_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301130101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Total_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301130102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Percent_Total_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301130201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Percent_Total_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301130202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Male_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301130301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Males_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301130302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Percent_Males_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301130401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Percent_Males_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301130402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Females_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301130501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Females_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301130502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Percent_Females_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301130601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Graduate_Professional_Degree_Percent_Females_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Graduate or professional degree - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301130602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_High_School_Graduate_Higher_Percent_Total_Estimate","Percent high school graduate or higher - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301140101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_High_School_Graduate_Higher_Percent_Total_Margin_Error_Estimate","Percent high school graduate or higher - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301140102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_High_School_Graduate_Higher_Percent_Males_Estimate","Percent high school graduate or higher - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301140201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_High_School_Graduate_Higher_Percent_Males_Margin_Error_Estimate","Percent high school graduate or higher - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301140202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_High_School_Graduate_Higher_Percent_Females_Estimate","Percent high school graduate or higher - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301140301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_High_School_Graduate_Higher_Percent_Females_Margin_Error_Estimate","Percent high school graduate or higher - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301140302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_Bachelors_Degree_Higher_Percent_Total_Estimate","Percent bachelor's degree or higher - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301150101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_Bachelors_Degree_Higher_Percent_Total_Margin_Error_Estimate","Percent bachelor's degree or higher - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301150102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_Bachelors_Degree_Higher_Percent_Males_Estimate","Percent bachelor's degree or higher - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301150201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_Bachelors_Degree_Higher_Percent_Males_Margin_Error_Estimate","Percent bachelor's degree or higher - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301150202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_Bachelors_Degree_Higher_Percent_Females_Estimate","Percent bachelor's degree or higher - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301150301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Percent_Bachelors_Degree_Higher_Percent_Females_Margin_Error_Estimate","Percent bachelor's degree or higher - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301150302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Total_Estimate","Educational attainment for Population 25 to 34 years - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301160101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Total_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301160102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Male_Estimate","Educational attainment for Population 25 to 34 years - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301160103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Males_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301160104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Females_Estimate","Educational attainment for Population 25 to 34 years - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301160105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Females_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301160106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Total_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301170101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Total_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301170102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Percent_Total_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301170201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Percent_Total_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301170202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Male_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301170301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Males_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301170302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Percent_Males_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301170401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Percent_Males_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301170402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Females_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301170501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Females_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301170502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Percent_Females_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301170601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_High_School_Graduate_Higher_Percent_Females_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - High school graduate or higher - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301170602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Total_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301180101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Total_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301180102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Percent_Total_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301180201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Percent_Total_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301180202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Male_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301180301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Males_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301180302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Percent_Males_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301180401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Percent_Males_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301180402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Females_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301180501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Females_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301180502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Percent_Females_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301180601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_34_Years_Bachelors_Degree_Higher_Percent_Females_Margin_Error_Estimate","Educational attainment for Population 25 to 34 years - Bachelor's degree or higher - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301180602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_Total_Estimate","Educational attainment for Population 35 to 44 years - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301190101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_Total_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301190102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_Male_Estimate","Educational attainment for Population 35 to 44 years - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301190201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_Males_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301190202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_Females_Estimate","Educational attainment for Population 35 to 44 years - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301190301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_Females_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301190302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Total_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301200101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Total_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301200102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Percent_Total_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301200201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Percent_Total_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301200202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Male_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301200301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Males_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301200302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Percent_Males_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301200401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Percent_Males_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301200402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Females_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301200501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Females_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301200502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Percent_Females_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301200601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_High_School_Graduate_Higher_Percent_Females_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - High school graduate or higher - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301200602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_Bachelors_Degree_Higher_Total_Estimate","Educational attainment for Population 35 to 44 years - Bachelor's degree or higher - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301210101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_Bachelors_Degree_Higher_Total_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - Bachelor's degree or higher - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301210102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_Bachelors_Degree_Higher_Percent_Total_Estimate","Educational attainment for Population 35 to 44 years - Bachelor's degree or higher - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301210201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_35_44_Years_Bachelors_Degree_Higher_Percent_Total_Margin_Error_Estimate","Educational attainment for Population 35 to 44 years - Bachelor's degree or higher - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301210202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
