"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Think_About_Things_Learning_Something_Good_Will_Come","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she thinks about the things he/she is learning from having sickle cell disease, or something good that will come from it.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702490000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_After_Something_Stressful_Happens_Related_Cant_Stop_Thinking","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: After something stressful happens related to having sickle cell disease, he/she can't stop thinking about what he/she did or said.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702500000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Stressful_Parts_Happen_Say_Self_Isnt_Real","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When stressful parts of sickle cell disease happen, he/she says to himself/herself, \"This isn't real.\"","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702510000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Dealing_Stressful_Parts_Lying_Around_Sleeping","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When he/she is dealing with the stressful parts of sickle cell disease, he/she ends up just lying around or sleeping a lot.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702520000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Keep_My_Mind_Off_Stressful_Parts","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she keeps his/her mind off stressful parts of having sickle cell disease by:  (remember to circle a number.) ---->","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702530000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Keep_My_Mind_Off_Stressful_Parts_Check_All","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she keeps his/her mind off stressful parts of having sickle cell disease by: Check all that he/she does:","DCW_870702.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she keeps his/her mind off stressful parts of having sickle cell disease by:  (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she keeps his/her mind off stressful parts of having sickle cell disease by:  (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she keeps his/her mind off stressful parts of having sickle cell disease by:  (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870702530100","","","","","Exercising","Seeing friends","Watching TV","Playing video games","Doing a hobby,Listening to music,None of these,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Something_Stressful_Happens_Related_Get_Upset","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, he/she gets upset by things that don't usually bother him/her.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702540000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Do_Something_Calm_Self_Down","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she does something to calm himself/herself down when he/she is dealing with the stress of having sickle cell disease. (remember to circle a number.) ---->","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702550000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Do_Something_Calm_Self_Down_Check_All","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she does something to calm himself/herself down when he/she is dealing with the stress of having sickle cell disease. Check all that he/she does:","DCW_870702.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she does something to calm himself/herself down when he/she is dealing with the stress of having sickle cell disease. (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she does something to calm himself/herself down when he/she is dealing with the stress of having sickle cell disease. (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she does something to calm himself/herself down when he/she is dealing with the stress of having sickle cell disease. (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870702550100","","","","","Take deep breaths","Pray","Walk","Listen to music","Take a break,Meditate,None of these,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Freeze_Dealing_Stressful_Parts_Cant_Do_Anything","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she just freezes when he/she is dealing with stressful parts of sickle cell disease, he/she can't do anything.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702560000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Things_Happen_Related_Sometimes_Act_Without_Thinking","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When stressful things happen related to having sickle cell disease he/she sometimes act without thinking.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702570000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Keep_Feelings_Under_Control","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she keeps his/her feelings under control when he/she has to, then lets them out when they won't make things worse.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702580000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Something_Stressful_Happens_Related_Cant_Get_Around_Doing_Things","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, he/she can't seem to get around to doing things he/she is supposed to do.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702590000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Tell_Self_Everything_Right","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she tells himself/herself that everything will be all right.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702600000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Something_Stressful_Happens_Related_Cant_Stop_Thinking_Why","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, he/she can't stop thinking about why this is happening.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702610000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Think_Ways_Laugh_About","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she thinks of ways to laugh about it so that it won't seem so bad.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702620000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Thoughts_Start_Racing_Faced_Stressful_Parts","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: His/her thoughts start racing when he/she is faced with the stressful parts of having sickle cell disease.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702630000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Imagine_Something_Really_Exciting_Happening","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she imagines something really fun or exciting happening in his/her life.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702640000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Something_Stressful_Happens_Related_Get_Upset_Cant_Remember_What_Happened","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, he/she can get so upset that he/she can't remember what happened or what he/she did.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702650000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Try_Believe_Never_Happened","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: He/she tries to believe that it never happened.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702660000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870702_Responses_Stress_Sickle_Cell_Disease_Parents_Dealing_With_Cant_Control_What_Do_Say","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When he/she is dealing with the stress of having sickle cell disease, sometimes he/she can't control what he/she does or says.","DCW_870702.doc","encoded values","","","","","","","PhenX","PX870702670000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
