VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Name_PersonA,Please tell me the names of the people who usually live in this household. Let’s start with the person or one of the persons who owns or rents this home.  First and last name,DCW_011402.doc,string,,,,,,,PhenX,PX011402010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToHouseHolder_PersonI,Person I: Relationship to Householder,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402040202,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_PersonI,Person I: Relationship to Person B,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402040203,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_PersonI,Person I: Gender,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402040204,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_PersonI,Person I: Age,DCW_011402.doc,integer,,,,,,,PhenX,PX011402040205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_PersonI,Person I: Marital Status,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402040206,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Name_PersonJ,Person J: First and last name,DCW_011402.doc,string,,,,,,,PhenX,PX011402040301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToHouseHolder_PersonJ,Person J: Relationship to Householder,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402040302,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_PersonJ,Person J: Relationship to Person B,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402040303,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_PersonJ,Person J: Gender,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402040304,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_PersonJ,Person J: Age,DCW_011402.doc,integer,,,,,,,PhenX,PX011402040305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_PersonJ,Person J: Marital Status,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402040306,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Visitors,"Are there any people currently staying here—visitors, including friends, or relatives—who do not usually live here? “VISITORS” ARE PEOPLE WHO HAVE STAYED 4 OR MORE OF THE PREVIOUS 7 NIGHTS.",DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Name_VisitorK,Person K: First and last name,DCW_011402.doc,string,,,,,,,PhenX,PX011402050101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToHouseHolder_VisitorK,Person K: Relationship to Householder,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402050102,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_VisitorK,Person K: Relationship to Person B,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402050103,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_VisitorK,Person K: Gender,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402050104,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_VisitorK,Person K: Age,DCW_011402.doc,integer,,,,,,,PhenX,PX011402050105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_VisitorK,Person K: Marital Status,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402050106,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Name_VisitorL,Person L: First and last name,DCW_011402.doc,string,,,,,,,PhenX,PX011402050201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToHouseHolder_VisitorL,Person L: Relationship to Householder,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402050202,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_VisitorL,Person L: Relationship to Person B,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402050203,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_VisitorL,Person L: Gender,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402050204,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_VisitorL,Person L: Age,DCW_011402.doc,integer,,,,,,,PhenX,PX011402050205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_VisitorL,Person L: Marital Status,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402050206,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Name_VisitorM,Person M: First and last name,DCW_011402.doc,string,,,,,,,PhenX,PX011402050301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToHouseHolder_VisitorM,Person M: Relationship to Householder,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402050302,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_VisitorM,Person M: Relationship to Person B,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402050303,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_VisitorM,Person M: Gender,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402050304,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_VisitorM,Person M: Age,DCW_011402.doc,integer,,,,,,,PhenX,PX011402050305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_VisitorM,Person M: Marital Status,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402050306,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Name_VisitorN,Person N: First and last name,DCW_011402.doc,string,,,,,,,PhenX,PX011402050401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToHouseHolder_VisitorN,Person N: Relationship to Householder,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402050402,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_VisitorN,Person N: Relationship to Person B,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402050403,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_VisitorN,Person N: Gender,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402050404,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_VisitorN,Person N: Age,DCW_011402.doc,integer,,,,,,,PhenX,PX011402050405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_VisitorN,Person N: Marital Status,DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402050406,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonA_NameAdditionalPersonO,Person O: What is (NAME’s/your) relationship to (PERSON IN ROW A/you)? SEE CODES BELOW ROSTER,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402060100,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonA_NameAdditionalPersonP,Person P: What is (NAME’s/your) relationship to (PERSON IN ROW A/you)? SEE CODES BELOW ROSTER,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402060200,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonA_NameAdditionalPersonQ,Person Q: What is (NAME’s/your) relationship to (PERSON IN ROW A/you)? SEE CODES BELOW ROSTER,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402060300,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonA_NameAdditionalPersonR,Person R: What is (NAME’s/your) relationship to (PERSON IN ROW A/you)? SEE CODES BELOW ROSTER,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402060400,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonA_NameAdditionalPersonS,Person S: What is (NAME’s/your) relationship to (PERSON IN ROW A/you)? SEE CODES BELOW ROSTER,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402060500,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
